position_type,position_size,exchange,crypto,pair,margin,open_time,quantity,open_price,transaction_cost_pct,open_transaction_cost,open_value,close_time,close_price,closed,close_transaction_cost,close_value,pnl
long,299950.0449740405,bybit,bitcoin,BTC/USDT,coin,2023-07-13 17:00:00,9.810761710672377,30543.0,0.001,299.95004497404045,299650.0949290664,2023-08-18 01:00:00,27894.0,True,273.6613871574953,273387.7257703378,-26262.36915872863
short,299650.0949290664,bybit,bitcoin,BTCUSDCM,coin,2023-07-13 17:00:00,9.805044767445503,30544.0,0.00055,164.80755221098656,299485.28737685544,2023-08-18 01:00:00,27856.0,True,150.2211298730791,272979.1059120889,26506.18146476656
long,297787.61403309024,okx,bitcoin,BTC/USDT,coin,2023-07-14 17:00:00,9.532302840212543,31208.6,0.001,297.7876140330902,297489.82641905715,2023-07-16 09:00:00,30181.9,True,287.70301109301096,287415.30808191793,-10074.51833713922
short,297489.82641905715,okx,bitcoin,BTCUSDCM,coin,2023-07-14 17:00:00,9.519910657300075,31233.6,0.0005,148.7449132095286,297341.08150584763,2023-07-16 09:00:00,30200.4,True,143.7525549073626,287361.3572598178,9979.7242460298
long,148893.80701654512,okx,ethereum,ETH/USDT,coin,2023-07-14 17:00:00,74.64940590065572,1992.58,0.001,148.8938070165451,148744.91320952857,2023-07-16 01:00:00,1933.44,True,144.3301473445638,144185.81719721924,-4559.096012309339
short,148744.91320952857,okx,ethereum,ETHUSDCM,coin,2023-07-14 17:00:00,74.56493036197679,1993.84,0.0005,74.3724566047643,148670.54075292381,2023-07-16 01:00:00,1934.52,True,72.12367454192568,144175.22540930944,4495.315343614377
long,446681.4210496356,okx,ethereum,ETH/USDT,usd,2023-07-14 17:00:00,223.9482177019673,1992.58,0.001,446.6814210496356,446234.739628586,2023-07-16 01:00:00,1933.44,True,432.9904420336917,432557.451591658,-13677.288036927988
short,446234.739628586,okx,ethereum,ETHUSDT,usd,2023-07-14 17:00:00,223.78009024162185,1993.08,0.0005,223.117369814293,446011.6222587717,2023-07-16 01:00:00,1933.7,True,216.3617802501121,432507.1987199741,13504.423538797593
long,893362.8420992708,okx,bitcoin,BTC/USDT,usd,2023-07-15 09:00:00,29.465718864554464,30288.4,0.001,893.3628420992708,892469.4792571715,2023-07-17 17:00:00,30161.7,True,888.7361726770324,887847.4365043554,-4622.042752816109
short,892469.4792571715,okx,bitcoin,BTCUSDT,usd,2023-07-15 09:00:00,29.4456390401217,30293.9,0.0005,446.23473962858577,892023.2445175429,2023-07-17 17:00:00,30156.0,True,443.981345446955,887518.709548463,4504.53496907989
long,898558.0899128279,binance,bitcoin,BTC/USDT,coin,2023-07-19 17:00:00,29.965474285777262,29956.46,0.001,898.558089912828,897659.5318229151,2023-07-23 01:00:00,29793.99,True,892.7910412157049,891898.2501744892,-5761.281648425851
short,897659.5318229151,binance,bitcoin,BTCUSDCM,coin,2023-07-19 17:00:00,29.9601527394247,29946.8,0.0005,448.82976591145757,897210.7020570036,2023-07-23 01:00:00,29779.2,True,446.094690228938,891743.2857676471,5467.416289356537
long,595440.5439536792,okx,ethereum,ETH/USDT,usd,2023-07-28 17:00:00,318.65108712942504,1866.76,0.001,595.4405439536791,594845.1034097255,2023-08-10 01:00:00,1848.56,True,589.0456536239699,588456.6079703459,-6388.495439379592
short,594845.1034097255,okx,ethereum,ETHUSDT,usd,2023-07-28 17:00:00,318.5088237054528,1866.66,0.0005,297.42255170486277,594547.6808580206,2023-08-10 01:00:00,1848.63,True,294.40248338330565,588510.564283228,6037.116574792541
long,898514.0101089675,binance,bitcoin,BTC/USDT,coin,2023-07-29 01:00:00,30.62056386777366,29314.14,0.001,898.5140101089676,897615.4960988585,2023-08-18 01:00:00,26623.41,True,815.2238262829239,814408.602456641,-83206.8936422175
short,897615.4960988585,binance,bitcoin,BTCUSDCM,coin,2023-07-29 01:00:00,30.61239651386546,29307.3,0.0005,448.8077480494293,897166.6883508092,2023-08-18 01:00:00,26630.2,True,407.60712082177,814806.6345227183,82360.0538280909
long,149978.78876883653,bybit,ethereum,ETH/USDT,coin,2023-07-29 01:00:00,79.94366068364174,1874.18,0.001,149.97878876883652,149828.8099800677,2023-07-31 01:00:00,1862.34,True,148.88227703757335,148733.39476053577,-1095.4152195319184
short,149828.8099800677,bybit,ethereum,ETHUSDCM,coin,2023-07-29 01:00:00,79.95002890260473,1873.0,0.00055,82.40584548903723,149746.40413457865,2023-07-31 01:00:00,1861.35,True,81.84824246382482,148733.13805539947,1013.2660791791859
long,899880.2651766518,bybit,bitcoin,BTC/USDT,usd,2023-07-30 17:00:00,30.666235428068543,29314.99,0.001,899.8802651766517,898980.3849114751,2023-08-18 17:00:00,26493.0,True,812.44057519582,811628.1346206241,-87352.25029085099
short,898980.3849114751,bybit,bitcoin,BTCUSDT,usd,2023-07-30 17:00:00,30.666409966987402,29298.7,0.00055,494.43921170131136,898485.9456997738,2023-08-18 17:00:00,26479.0,True,446.6087282337227,811569.2607876257,86916.68491214816
long,297720.27197683963,okx,bitcoin,BTC/USDT,coin,2023-08-02 09:00:00,10.035921139461827,29635.8,0.001,297.7202719768396,297422.5517048628,2023-08-12 17:00:00,29423.2,True,295.28891487061327,294993.62595574267,-2428.925749120128
short,297422.5517048628,okx,bitcoin,BTCUSDCM,coin,2023-08-02 09:00:00,10.033713287621646,29627.5,0.0005,148.7112758524314,297273.84042901034,2023-08-12 17:00:00,29415.3,True,147.5723432346885,294997.11412614235,2276.726302867988
long,893160.815930519,okx,bitcoin,BTC/USDT,usd,2023-08-04 01:00:00,30.471436649509034,29282.1,0.001,893.160815930519,892267.6551145884,2023-08-18 17:00:00,26492.1,True,807.2523468624582,806445.0945155958,-85822.56059899263
short,892267.6551145884,okx,bitcoin,BTCUSDT,usd,2023-08-04 01:00:00,30.455160870503164,29283.1,0.0005,446.13382755729424,891821.5212870311,2023-08-18 17:00:00,26485.7,True,403.3131271339429,806222.9411407517,85598.58014627942
long,2.9103830456733704e-11,okx,ethereum,ETH/USDT,coin,2023-08-04 01:00:00,1.575421920449357e-14,1845.52,0.001,2.9103830456733704e-14,2.907472662627697e-11,2023-08-13 09:00:00,1849.9,True,2.9143730106392654e-14,2.911458637628626e-11,3.9859750009288466e-14
short,2.907472662627697e-11,okx,ethereum,ETHUSDCM,coin,2023-08-04 01:00:00,1.575522058410166e-14,1844.48,0.0005,1.4537363313138486e-14,2.9060189262963832e-11,2023-08-13 09:00:00,1849.25,True,1.4567670832574996e-14,2.912077399431742e-11,-6.058473135358563e-14
long,449046.92983997194,binance,ethereum,ETH/USDT,coin,2023-08-05 17:00:00,244.6301535135796,1833.78,0.001,449.04692983997194,448597.88291013194,2023-08-18 01:00:00,1681.49,True,411.343156831549,410931.8136747174,-37666.06923541456
short,448597.88291013194,binance,ethereum,ETHUSDCM,coin,2023-08-05 17:00:00,244.6986568988877,1832.35,0.0005,224.29894145506597,448373.58396867686,2023-08-18 01:00:00,1680.93,True,205.66065667052368,411115.6526843768,37257.93128430005
long,149972.6275833101,bybit,ethereum,ETH/USDT,coin,2023-08-05 17:00:00,81.7452285878038,1832.8,0.001,149.9726275833101,149822.6549557268,2023-08-18 01:00:00,1738.2,True,142.08955633132055,141947.46677498924,-7875.188180737547
short,149822.6549557268,bybit,ethereum,ETHUSDCM,coin,2023-08-05 17:00:00,81.79845542199341,1830.6,0.00055,82.40246022564973,149740.25249550113,2023-08-18 01:00:00,1736.85,True,78.13940601482909,141993.50789367442,7746.744601826707
long,449868.5932657188,bybit,ethereum,ETH/USDT,usd,2023-08-05 17:00:00,245.20881965978452,1832.8,0.001,449.8685932657188,449418.72467245307,2023-08-19 01:00:00,1657.71,True,406.4851124382214,406078.6273257832,-43340.09734666988
short,449418.72467245307,bybit,ethereum,ETHUSDT,usd,2023-08-05 17:00:00,245.18632741647374,1831.96,0.00055,247.1802985698492,449171.5443738832,2023-08-19 01:00:00,1656.51,True,223.3844817757646,405930.21874688717,43241.325626996055
long,595124.3029755509,okx,ethereum,ETH/USDT,usd,2023-08-10 17:00:00,321.1917702619517,1851.01,0.001,595.1243029755509,594529.1786725753,2023-08-18 17:00:00,1685.83,True,541.474722060706,540933.2473386453,-53595.93133393
short,594529.1786725753,okx,ethereum,ETHUSDT,usd,2023-08-10 17:00:00,321.0155659247145,1851.1,0.0005,297.26458933628766,594231.914083239,2023-08-18 17:00:00,1685.7,True,270.5679697396456,540865.3715095515,53366.542573687504
long,297418.124990336,okx,bitcoin,BTC/USDT,coin,2023-08-15 09:00:00,10.106593382202126,29398.7,0.001,297.418124990336,297120.70686534565,2023-08-18 17:00:00,26492.1,True,267.7448825406369,267477.13765809627,-29643.569207249384
short,297120.70686534565,okx,bitcoin,BTCUSDCM,coin,2023-08-15 09:00:00,10.1093803598158,29375.9,0.0005,148.56035343267283,296972.146511913,2023-08-18 17:00:00,26478.9,True,133.8426358047633,267551.4289737218,29420.71753819118
long,165.16748487664154,okx,ethereum,ETH/USDT,coin,2023-08-15 09:00:00,0.08943311981255347,1844.98,0.001,0.16516748487664154,165.0023173917649,2023-08-18 09:00:00,1676.77,True,0.1499587723080953,149.8088135357872,-15.193503855977696
short,165.0023173917649,okx,ethereum,ETHUSDCM,coin,2023-08-15 09:00:00,0.08947229959748759,1843.25,0.0005,0.08250115869588245,164.919816233069,2023-08-18 09:00:00,1677.53,True,0.07504623337188669,150.01742051040148,14.902395722667535
long,149941.20495546635,bybit,ethereum,ETH/USDT,coin,2023-08-22 17:00:00,90.100008270984,1662.5,0.001,149.94120495546636,149791.2637505109,2023-08-24 09:00:00,1675.45,True,150.95805885762016,150807.10079876255,1015.8370482516475
short,149791.2637505109,bybit,ethereum,ETHUSDCM,coin,2023-08-22 17:00:00,90.10465155308343,1661.5,0.00055,82.385195062781,149708.87855544811,2023-08-24 09:00:00,1674.0,True,82.95935268492391,150752.22734717673,-1043.348791728611
long,1199513.1325976446,bybit,bitcoin,BTC/USDT,usd,2023-09-03 01:00:00,46.38152793194642,25836.01,0.001,1199.5131325976447,1198313.619465047,2023-09-14 09:00:00,26265.95,True,1218.2548935841082,1217036.638690524,18723.019225477008
short,1198313.619465047,bybit,bitcoin,BTCUSDT,usd,2023-09-03 01:00:00,46.380450576799255,25822.4,0.00055,659.0724907057759,1197654.5469743412,2023-09-14 09:00:00,26251.4,True,669.6534681494835,1216882.1068036386,-19227.559829297476
long,1190173.0337267662,okx,bitcoin,BTC/USDT,usd,2023-09-04 01:00:00,45.712352535862586,26010.1,0.001,1190.1730337267663,1188982.8606930394,2023-09-09 01:00:00,25897.0,True,1183.8127936212334,1182628.980827612,-6353.879865427269
short,1188982.8606930394,okx,bitcoin,BTCUSDT,usd,2023-09-04 01:00:00,45.68949635959465,26010.1,0.0005,594.4914303465197,1188388.3692626928,2023-09-09 01:00:00,25901.5,True,591.7132449790205,1182834.7767130618,5553.592549630906
long,1796074.5683158927,binance,ethereum,ETH/USDT,usd,2023-09-11 01:00:00,1109.346053435457,1617.42,0.001,1796.0745683158927,1794278.4937475768,2023-09-12 09:00:00,1580.04,True,1752.8111382701593,1751058.327131889,-43220.166615687776
short,1794278.4937475768,binance,ethereum,ETHUSDT,usd,2023-09-11 01:00:00,1109.4498809130464,1616.46,0.0005,897.1392468737885,1793381.354500703,2023-09-12 09:00:00,1579.16,True,875.9994369713232,1751122.8745056752,42258.47999502788
long,1199210.4082353525,bybit,bitcoin,BTC/USDT,usd,2023-09-21 01:00:00,44.48782102795305,26928.97,0.001,1199.2104082353526,1198011.197827117,2023-09-28 17:00:00,26477.47,True,1177.9249466329961,1176747.0216863633,-21264.176140753785
short,1198011.197827117,bybit,bitcoin,BTCUSDT,usd,2023-09-21 01:00:00,44.491555470565515,26911.9,0.00055,658.9061588049144,1197352.2916683122,2023-09-28 17:00:00,26461.8,True,647.5296534030558,1176679.1128976075,20673.17877070466
long,149901.30102941906,bybit,ethereum,ETH/USDT,coin,2023-09-21 17:00:00,93.88861355142642,1594.99,0.001,149.90130102941907,149751.39972838963,2023-09-23 17:00:00,1593.4,True,149.60211683284285,149452.51471601002,-298.88501237961464
short,149751.39972838963,bybit,ethereum,ETHUSDCM,coin,2023-09-21 17:00:00,93.87464261833289,1594.35,0.00055,82.3632698506143,149669.03645853902,2023-09-23 17:00:00,1592.5,True,82.22245260333231,149413.14591709178,255.89054144723923
long,448946.51558242366,binance,ethereum,ETH/USDT,coin,2023-09-28 01:00:00,280.55120263403114,1598.63,0.001,448.9465155824237,448497.5690668412,2023-09-30 17:00:00,1683.32,True,472.2574504179173,471785.1929674994,23287.62390065816
short,448497.5690668412,binance,ethereum,ETHUSDCM,coin,2023-09-28 01:00:00,280.6742846745774,1597.13,0.0005,224.2487845334206,448273.3202823078,2023-09-30 17:00:00,1682.64,True,236.13688918241547,472037.6414756485,-23764.3211933407
long,148711.60766716106,okx,ethereum,ETH/USDT,coin,2023-09-28 09:00:00,92.48936732896333,1606.27,0.001,148.71160766716108,148562.8960594939,2023-09-30 01:00:00,1665.33,True,154.02531809394247,153871.29277584853,5308.396716354619
short,148562.8960594939,okx,ethereum,ETHUSDCM,coin,2023-09-28 09:00:00,92.46327003304285,1605.92,0.0005,74.28144802974695,148488.61461146417,2023-09-30 01:00:00,1665.57,True,77.00202433446759,153927.0466446007,-5438.432033136516
long,897893.0311648473,binance,bitcoin,BTC/USDT,coin,2023-09-29 17:00:00,33.35971894874597,26888.57,0.001,897.8930311648473,896995.1381336824,2023-10-01 01:00:00,26962.57,True,899.4637573358897,898564.2935785537,1569.155444871285
short,896995.1381336824,binance,bitcoin,BTCUSDCM,coin,2023-09-29 17:00:00,33.36372346445974,26871.9,0.0005,448.4975690668412,896546.6405646156,2023-10-01 01:00:00,26957.3,True,449.6979512742402,898946.2045972062,-2399.564032590599
long,149853.75164134547,bybit,ethereum,ETH/USDT,coin,2023-09-30 01:00:00,89.89389427366432,1665.34,0.001,149.85375164134547,149703.89788970412,2023-10-07 01:00:00,1646.21,True,147.98422769224894,147836.2434645567,-1867.654425147426
short,149703.89788970412,bybit,ethereum,ETHUSDCM,coin,2023-09-30 01:00:00,89.9005952928347,1664.3,0.00055,82.33714383933727,149621.5607458648,2023-10-07 01:00:00,1646.4,True,81.40678704956768,147930.93330307349,1690.6274427913013
long,1795393.930565574,binance,ethereum,ETH/USDT,usd,2023-10-05 17:00:00,1108.3226451430567,1618.3,0.001,1795.393930565574,1793598.5366350084,,,False,,,
short,1793598.5366350084,binance,ethereum,ETHUSDT,usd,2023-10-05 17:00:00,1108.3849000659645,1617.4,0.0005,896.7992683175042,1792701.737366691,,,False,,,
long,1198723.79694135,bybit,bitcoin,BTC/USDT,usd,2023-10-07 09:00:00,42.915492944246104,27904.26,0.001,1198.72379694135,1197525.0731444086,2023-10-09 09:00:00,27923.25,True,1198.3400383554201,1197141.6983170647,-383.37482734397054
short,1197525.0731444086,bybit,bitcoin,BTCUSDT,usd,2023-10-07 09:00:00,42.91735906346451,27887.7,0.00055,658.6387902294248,1196866.4343541793,2023-10-09 09:00:00,27907.4,True,658.7415484802513,1197053.1647792493,-186.73042507003993
long,594807.4200736097,okx,ethereum,ETH/USDT,usd,2023-10-10 09:00:00,374.98981620306324,1584.61,0.001,594.8074200736097,594212.612653536,2023-10-14 01:00:00,1546.02,True,579.7417556462599,579162.0138906136,-15050.598762922455
short,594212.612653536,okx,ethereum,ETHUSDT,usd,2023-10-10 09:00:00,374.7408344830865,1584.87,0.0005,297.106306326768,593915.5063472092,2023-10-14 01:00:00,1545.87,True,289.6503069011844,579010.9634954677,14904.542851741542
long,3590787.8611311475,binance,bitcoin,BTC/USDT,usd,2023-10-11 09:00:00,132.75122902936377,27021.95,0.001,3590.7878611311476,3587197.0732700163,2023-10-18 01:00:00,28395.91,True,3769.591951907201,3765822.3599552936,178625.28668527724
short,3587197.0732700163,binance,bitcoin,BTCUSDT,usd,2023-10-11 09:00:00,132.7302888912764,27012.7,0.0005,1793.5985366350083,3585403.4747333815,2023-10-18 01:00:00,28382.0,True,1883.575529656103,3765267.4837825503,-179864.0090491688
long,149797.71672373769,bybit,ethereum,ETH/USDT,coin,2023-10-12 09:00:00,95.81759444680111,1561.8,0.001,149.7977167237377,149647.91900701396,2023-10-16 09:00:00,1563.03,True,149.76577464818357,149616.00887353538,-31.910133478580974
short,149647.91900701396,bybit,ethereum,ETHUSDCM,coin,2023-10-12 09:00:00,95.83853175160843,1560.6,0.00055,82.30635545385768,149565.6126515601,2023-10-16 09:00:00,1562.35,True,82.35333154516898,149650.97675058024,-85.36409902013838
long,299595.43344747537,bybit,bitcoin,BTC/USDT,coin,2023-10-12 17:00:00,11.15241641585595,26836.86,0.001,299.5954334474754,299295.8380140279,2023-10-19 09:00:00,28258.86,True,315.15457415737507,314839.4195832177,15543.581569189788
short,299295.8380140279,bybit,bitcoin,BTCUSDCM,coin,2023-10-12 17:00:00,11.150794949046455,26826.0,0.00055,164.61271090771535,299131.2253031202,2023-10-19 09:00:00,28251.0,True,173.26160945803127,314847.8464960534,-15716.621192933177
long,449393.1501712132,bybit,ethereum,ETH/USDT,usd,2023-10-13 17:00:00,290.29664210865957,1546.5,0.001,449.3931501712132,448943.757021042,2023-10-18 01:00:00,1564.1,True,454.0529779221544,453598.9249442323,4655.167923190282
short,448943.757021042,bybit,ethereum,ETHUSDT,usd,2023-10-13 17:00:00,290.2796317328143,1545.74,0.00055,246.9190663615731,448696.83795468044,2023-10-18 01:00:00,1563.29,True,249.5851850203752,453541.66030657094,-4844.8223518905
long,898786.3003424262,bybit,bitcoin,BTC/USDT,usd,2023-10-14 09:00:00,33.340036115795904,26931.21,0.001,898.7863003424262,897887.5140420838,2024-04-18 17:00:00,62591.57,True,2086.805204344367,2084718.399140023,1186830.885097939
short,897887.5140420838,bybit,bitcoin,BTCUSDT,usd,2023-10-14 09:00:00,33.33891868461401,26917.3,0.00055,493.8381327231461,897393.6759093606,2024-04-18 17:00:00,62551.8,True,1146.9751555769312,2084262.3986206618,-1186868.7227113012
long,297381.8016501277,okx,bitcoin,BTC/USDT,coin,2023-10-17 09:00:00,10.506481394258712,28276.3,0.001,297.38180165012767,297084.4198484776,2023-10-19 09:00:00,28258.3,True,296.8953031833809,296598.4078801975,-486.0119682800723
short,297084.4198484776,okx,bitcoin,BTCUSDCM,coin,2023-10-17 09:00:00,10.49825796072568,28284.3,0.0005,148.5422099242388,296935.8776385533,2023-10-19 09:00:00,28260.3,True,148.34195972374795,296535.57748777216,400.3001507811714
long,297368.94487750286,okx,bitcoin,BTC/USDT,coin,2023-10-24 01:00:00,9.473610263877738,31357.8,0.001,297.3689448775029,297071.57593262533,2023-11-04 16:00:00,34712.3,True,328.8508015628032,328521.9507612404,31450.37482861505
short,297071.57593262533,okx,bitcoin,BTCUSDCM,coin,2023-10-24 01:00:00,9.463109489613664,31376.9,0.0005,148.53578796631268,296923.040144659,2023-11-04 16:00:00,34731.1,True,164.33210099736058,328499.86989372375,-31576.829749064753
long,599046.8764094681,bybit,ethereum,ETH/USDT,usd,2023-10-24 09:00:00,330.79133153490534,1809.14,0.001,599.0468764094682,598447.8295330587,2024-02-04 00:00:00,2303.59,True,762.0076034104927,761245.5958070821,162797.76627402345
short,598447.8295330587,bybit,ethereum,ETHUSDT,usd,2023-10-24 09:00:00,330.6660566370613,1808.83,0.00055,329.1463062431823,598118.6832268155,2024-02-04 00:00:00,2302.54,True,418.7545021270045,760953.0675469721,-162834.38432015653
long,148684.47243875143,okx,ethereum,ETH/USDT,coin,2023-10-25 01:00:00,83.57290075299477,1777.32,0.001,148.68447243875144,148535.78796631267,2023-11-03 08:00:00,1798.17,True,150.2782829470126,150128.00466406558,1592.2166977529123
short,148535.78796631267,okx,ethereum,ETHUSDCM,coin,2023-10-25 01:00:00,83.52829449657895,1777.38,0.0005,74.26789398315634,148461.5200723295,2023-11-03 08:00:00,1798.68,True,75.12033637255331,150165.55240873407,-1704.0323364045762
long,446053.41731625464,okx,ethereum,ETH/USDT,usd,2023-10-25 01:00:00,250.71870225898456,1777.32,0.001,446.05341731625464,445607.3638989384,2023-11-04 16:00:00,1837.54,True,460.7056441489745,460244.9385048255,14637.574605887115
short,445607.3638989384,okx,ethereum,ETHUSDT,usd,2023-10-25 01:00:00,250.5778344109129,1777.43,0.0005,222.8036819494692,445384.56021698896,2023-11-04 16:00:00,1837.46,True,230.21337380833802,460196.53424286767,-14811.974025878706
long,892106.8346325086,okx,bitcoin,BTC/USDT,usd,2023-10-25 17:00:00,26.06028176330556,34198.2,0.001,892.1068346325086,891214.7277978761,2023-11-25 16:00:00,37652.0,True,981.2217289519809,980240.5072230289,89025.77942515281
short,891214.7277978761,okx,bitcoin,BTCUSDT,usd,2023-10-25 17:00:00,26.042910908813823,34203.9,0.0005,445.60736389893805,890769.1204339772,2023-11-25 16:00:00,37655.9,True,490.33462444560126,980178.9142667569,-89409.79383277963
long,897511.1569282032,binance,bitcoin,BTC/USDT,coin,2023-10-26 09:00:00,25.878274839815308,34647.35,0.001,897.5111569282031,896613.6457712749,2024-04-13 01:00:00,67116.52,True,1736.859750851961,1735122.891101109,838509.2453298342
short,896613.6457712749,binance,bitcoin,BTCUSDCM,coin,2023-10-26 09:00:00,25.856417727662972,34659.3,0.0005,448.3068228856375,896165.3389483893,2024-04-13 01:00:00,67120.0,True,867.7413789403694,1734615.0165017983,-838449.677553409
long,2692161.8540754425,binance,bitcoin,BTC/USDT,usd,2023-10-26 09:00:00,77.62410955589294,34647.35,0.001,2692.1618540754425,2689469.6922213673,2024-04-19 01:00:00,63470.09,True,4926.809219682385,4921882.410462703,2232412.7182413354
short,2689469.6922213673,binance,bitcoin,BTCUSDT,usd,2023-10-26 09:00:00,77.58249849561763,34648.6,0.0005,1344.7348461106837,2688124.957375257,2024-04-19 01:00:00,63445.0,True,2461.1108085272303,4919760.5062459335,-2231635.5488706767
long,299307.45247650985,bybit,bitcoin,BTC/USDT,coin,2023-10-29 16:00:00,8.728126131824196,34258.0,0.001,299.30745247650987,299008.1450240333,2024-01-21 00:00:00,41633.72,True,363.3843594970517,363020.97513755463,64012.83011352131
short,299008.1450240333,bybit,bitcoin,BTCUSDCM,coin,2023-10-29 16:00:00,8.716201672527273,34286.0,0.00055,164.45447976321833,298843.6905442701,2024-01-21 00:00:00,41590.0,True,199.37875515822512,362307.44880525104,-63463.75826098095
long,594614.0887612778,okx,ethereum,ETH/USDT,usd,2023-11-06 08:00:00,314.7089697976798,1887.52,0.001,594.6140887612779,594019.4746725166,2023-11-19 16:00:00,1951.93,True,614.2898794171853,613675.589537768,19656.114865251468
short,594019.4746725166,okx,ethereum,ETHUSDT,usd,2023-11-06 08:00:00,314.584948464055,1887.32,0.0005,297.0097373362583,593722.4649351803,2023-11-19 16:00:00,1952.09,True,307.0490660235985,613791.0829811735,-20068.618045993266
long,297121.3428900471,okx,bitcoin,BTC/USDT,coin,2023-11-06 16:00:00,8.423914858061156,35235.9,0.001,297.1213428900471,296824.2215471571,2023-11-11 08:00:00,37041.8,True,312.0369693893298,311724.9324199405,14900.710872783384
short,296824.2215471571,okx,bitcoin,BTCUSDCM,coin,2023-11-06 16:00:00,8.41153865275073,35270.1,0.0005,148.41211077357855,296675.80943638354,2023-11-11 08:00:00,37057.0,True,155.8531939274919,311550.5346610563,-14874.725224672758
long,297136.93427891366,okx,bitcoin,BTC/USDT,coin,2023-11-12 16:00:00,8.009535610257595,37060.8,0.001,297.13693427891366,296839.7973446347,2023-11-25 16:00:00,37652.0,True,301.575034797419,301273.45976262155,4433.662417986838
short,296839.7973446347,okx,bitcoin,BTCUSDCM,coin,2023-11-12 16:00:00,8.001774019395828,37078.2,0.0005,148.41989867231737,296691.3774459624,2023-11-25 16:00:00,37669.7,True,150.7122133892175,301273.7145650458,-4582.337119083386
long,7.795694433501922,okx,ethereum,ETH/USDT,coin,2023-11-12 16:00:00,0.0038036878566948414,2047.46,0.001,0.007795694433501922,7.78789873906842,2023-11-19 16:00:00,1951.93,True,0.007424532438118362,7.417107905680243,-0.37079083338817664
short,7.78789873906842,okx,ethereum,ETHUSDCM,coin,2023-11-12 16:00:00,0.003798409582730952,2049.28,0.0005,0.00389394936953421,7.784004789698886,2023-11-19 16:00:00,1953.18,True,0.0037094888143992203,7.415268139984041,0.36873664971484477
long,148624.53322130835,okx,ethereum,ETH/USDT,coin,2023-11-20 16:00:00,73.34171854344265,2024.44,0.001,148.62453322130835,148475.90868808705,2023-11-22 16:00:00,2015.27,True,147.80336512904367,147655.56176391462,-820.3469241724233
short,148475.90868808705,okx,ethereum,ETHUSDCM,coin,2023-11-20 16:00:00,73.25655832999783,2025.78,0.0005,74.23795434404353,148401.670733743,2023-11-22 16:00:00,2015.06,True,73.80818021422272,147542.5522482312,859.1184855118045
long,445626.09652297,okx,ethereum,ETH/USDT,usd,2023-11-21 00:00:00,218.62653611348603,2036.26,0.001,445.62609652297004,445180.47042644705,2023-11-23 08:00:00,2059.54,True,450.27009618716903,449819.82609098183,4639.355664534785
short,445180.47042644705,okx,ethereum,ETHUSDT,usd,2023-11-21 00:00:00,218.51078425357204,2036.32,0.0005,222.59023521322354,444957.8801912338,2023-11-23 08:00:00,2059.25,True,224.9841662370841,449743.34830793116,-4785.468116697331
long,148616.4826544966,okx,ethereum,ETH/USDT,coin,2023-11-24 00:00:00,71.99105186506495,2062.31,0.001,148.6164826544966,148467.8661718421,2023-11-25 16:00:00,2070.92,True,149.08770912840032,148938.62141927192,470.75524742982816
short,148467.8661718421,okx,ethereum,ETHUSDCM,coin,2023-11-24 00:00:00,71.914954609615,2063.46,0.0005,74.23393308592105,148393.63223875617,2023-11-25 16:00:00,2071.51,True,74.4862738116818,148898.0613495519,-504.42911079572514
long,445537.54028804094,okx,ethereum,ETH/USDT,usd,2023-11-24 00:00:00,215.82206494065048,2062.31,0.001,445.53754028804093,445092.0027477529,2023-11-26 00:00:00,2082.45,True,449.43865913565753,448989.2204765219,3897.217728768999
short,445092.0027477529,okx,ethereum,ETHUSDT,usd,2023-11-24 00:00:00,215.77483799836983,2061.73,0.0005,222.54600137387644,444869.45674637903,2023-11-26 00:00:00,2082.4,True,224.66476132390267,449104.85788648145,-4235.401140102418
long,297097.2833514799,okx,bitcoin,BTC/USDT,coin,2023-11-27 00:00:00,7.94048349349294,37378.1,0.001,297.0972833514799,296800.18606812845,2023-11-28 08:00:00,37129.1,True,294.8230056782487,294528.18267257046,-2272.0033955579856
short,296800.18606812845,okx,bitcoin,BTCUSDCM,coin,2023-11-27 00:00:00,7.934390513962849,37388.1,0.0005,148.4000930340642,296651.78597509436,2023-11-28 08:00:00,37132.5,True,147.31187787986275,294476.4438818456,2175.342093248735
long,891291.8500544397,okx,bitcoin,BTC/USDT,usd,2023-11-27 00:00:00,23.82145048047882,37378.1,0.001,891.2918500544398,890400.5582043853,2023-12-03 00:00:00,39418.1,True,938.9963171845621,938057.3208673776,47656.76266299223
short,890400.5582043853,okx,bitcoin,BTCUSDT,usd,2023-11-27 00:00:00,23.81087751298382,37376.0,0.0005,445.20027910219267,889955.3579252831,2023-12-03 00:00:00,39433.4,True,469.47192866024807,938474.3853918358,-48519.02746655268
long,594165.568312267,okx,ethereum,ETH/USDT,usd,2023-11-29 00:00:00,288.2743997202373,2059.05,0.001,594.1655683122669,593571.4027439547,2024-01-04 08:00:00,2231.16,True,643.1863096798046,642543.1233701248,48971.720626170165
short,593571.4027439547,okx,ethereum,ETHUSDT,usd,2023-11-29 00:00:00,288.0491238924383,2059.63,0.0005,296.7857013719773,593274.6170425827,2024-01-04 08:00:00,2230.98,True,321.315917210776,642310.5185043411,-49035.90146175842
