position_type,position_size,exchange,crypto,pair,margin,open_time,quantity,open_price,transaction_cost_pct,open_transaction_cost,open_value,close_time,close_price,closed,close_transaction_cost,close_value,pnl
long,897069.9803434244,okx,bitcoin,BTC/USDT,usd,2023-03-15 08:00:00,36.257789687259255,24716.7,0.001,897.0699803434244,896172.9103630809,2023-03-17 00:00:00,24951.7,True,904.6934909395868,903788.7974486472,7615.887085566297
short,896172.9103630809,okx,bitcoin,BTCUSDT,usd,2023-03-15 08:00:00,36.21870623540897,24731.0,0.0005,448.0864551815405,895724.8239078993,2023-03-17 00:00:00,24951.1,True,451.8482805751564,903244.7128697376,-7519.8889618383255
long,149511.66339057073,okx,ethereum,ETH/USDT,coin,2023-03-15 08:00:00,87.76045532259268,1701.93,0.001,149.51166339057073,149362.15172718017,2023-03-16 16:00:00,1660.28,True,145.70692876299415,145561.22183423117,-3800.9298929490033
short,149362.15172718017,okx,ethereum,ETHUSDCM,coin,2023-03-15 08:00:00,87.40535404265633,1707.99,0.0005,74.68107586359008,149287.47065131657,2023-03-16 16:00:00,1665.28,True,72.77719399007736,145481.61078616465,3805.859865151928
long,448534.9901717121,okx,ethereum,ETH/USDT,usd,2023-03-15 08:00:00,263.28136596777796,1701.93,0.001,448.53499017171214,448086.4551815404,2023-03-16 16:00:00,1660.28,True,437.1207862889824,436683.6655026934,-11402.78967884701
short,448086.4551815404,okx,ethereum,ETHUSDT,usd,2023-03-15 08:00:00,263.0817107643753,1702.37,0.0005,224.04322759077021,447862.4119539496,2023-03-16 16:00:00,1660.33,True,218.40122841670762,436584.05560499855,11278.356348951056
long,299077.35748361924,okx,bitcoin,BTC/USDT,coin,2023-03-16 00:00:00,12.259884126897203,24370.4,0.001,299.07735748361927,298778.2801261356,2023-03-16 08:00:00,24263.6,True,297.46892450138296,297171.4555768816,-1606.82454925403
short,298778.2801261356,okx,bitcoin,BTCUSDCM,coin,2023-03-16 00:00:00,12.222658886809013,24432.4,0.0005,149.38914006306783,298628.89098607254,2023-03-16 08:00:00,24339.3,True,148.7454807218553,297342.21596298873,1286.675023083808
long,149528.71971220177,okx,ethereum,ETH/USDT,coin,2023-03-17 16:00:00,84.82104524560623,1761.11,0.001,149.52871971220176,149379.19099248957,2023-03-18 00:00:00,1744.0,True,147.92790290833727,147779.97500542895,-1599.2159870606265
short,149379.19099248957,okx,ethereum,ETHUSDCM,coin,2023-03-17 16:00:00,84.54292782470941,1766.02,0.0005,74.68959549624479,149304.50139699332,2023-03-18 00:00:00,1746.99,True,73.84782474024455,147621.80165574883,1682.6997412444907
long,299068.7578301598,okx,bitcoin,BTC/USDT,coin,2023-03-18 08:00:00,10.942341381201642,27304.0,0.001,299.0687578301598,298769.6890723296,2023-03-21 00:00:00,27783.2,True,304.0132590622015,303709.2458031393,4939.55673080968
short,298769.6890723296,okx,bitcoin,BTCUSDCM,coin,2023-03-18 08:00:00,10.914524695916047,27359.9,0.0005,149.38484453616482,298620.3042277935,2023-03-21 00:00:00,27845.7,True,151.96129016253474,303770.61903490697,-5150.314807113493
